2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,5.88,0.93,0.33,,,32.26,,2,8,8,0.1,3000,8,8,3,5.04,2.22,0.78,19,2w,3000,Standard Deviation,Individual,,-0.15415068,0.027379362,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,5.88,0.93,0.33,,,32.26,,2,8,8,0.2,6000,19,8,3,4.89,1.48,0.52,19,2w,6000,Standard Deviation,Individual,,-0.184364458,0.014577222,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,5.88,0.93,0.33,,,32.26,,2,8,8,0.4,12000,34,8,3,8.92,3.7,1.31,19,2w,12000,Standard Deviation,Individual,,0.416739185,0.024634146,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,7.16,1.19,0.42,,,32.26,,2,8,8,0.1,3000,38,8,15,5.68,1.18,0.42,20,2x,3000,Standard Deviation,Individual,,-0.231558748,0.008847676,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,7.16,1.19,0.42,,,32.26,,2,8,8,0.2,6000,94,8,15,5.88,0.988,0.35,20,2x,6000,Standard Deviation,Individual,,-0.196953219,0.006981994,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,8.62,3.21,1.13,,,32.26,,2,8,8,0.1,3000,110,8,43,4.64,1.73,0.61,21,2y,3000,Standard Deviation,Individual,,-0.619370718,0.034710928,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,8.62,3.21,1.13,,,32.26,,2,8,8,0.2,6000,270,8,43,7.51,1.82,0.64,21,2y,6000,Standard Deviation,Individual,,-0.137849619,0.024675569,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,304.49,12.8,4.52,,,32.03,,2,8,8,0.1,3000,24,8,10,310.93,51.55,18.23,45,2z,3000,Standard Deviation,Individual,,0.020929561,0.003656807,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,304.49,12.8,4.52,,,32.03,,2,8,8,0.2,6000,61,8,10,335.1,86.98,30.75,45,2z,6000,Standard Deviation,Individual,,0.095790749,0.008642598,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,304.49,12.8,4.52,,,32.03,,2,8,8,0.4,12000,119,8,10,312.54,33.84,11.96,45,2z,12000,Standard Deviation,Individual,,0.026094215,0.001686305,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,298.85,29,10.25,,,32.03,,2,8,8,0.1,3000,103,8,43,330.26,51.55,18.23,46,2aa,3000,Standard Deviation,Individual,,0.099938448,0.00422254,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,298.85,29,10.25,,,32.03,,2,8,8,0.2,6000,119,8,43,251.32,24.16,8.54,46,2aa,6000,Standard Deviation,Individual,,-0.173214748,0.002332243,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,65.01,9.48,3.35,,,32.03,,2,8,8,0.1,3000,24,8,10,50.56,8.13,2.87,47,2ab,3000,Standard Deviation,Individual,,-0.251380354,0.005890111,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,65.01,9.48,3.35,,,32.03,,2,8,8,0.2,6000,61,8,10,44.69,6.77,2.39,47,2ab,6000,Standard Deviation,Individual,,-0.374791341,0.005526647,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,65.01,9.48,3.35,,,32.03,,2,8,8,0.4,12000,119,8,10,37.47,7.68,2.72,47,2ab,12000,Standard Deviation,Individual,,-0.551000491,0.007909348,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,65.01,8.13,2.87,,,32.03,,2,8,8,0.1,3000,103,8,43,56.43,13.54,4.79,48,2ac,3000,Standard Deviation,Individual,,-0.141540172,0.009151526,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,65.01,8.13,2.87,,,32.03,,2,8,8,0.2,6000,119,8,43,98.42,61.85,21.87,48,2ac,6000,Standard Deviation,Individual,,0.414702931,0.051320332,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,54.4,13.6,4.81,,,32.03,,2,8,8,0.1,3000,24,8,10,44.8,4.4,1.56,49,2ad,3000,Standard Deviation,Individual,,-0.194156014,0.009018256,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,54.4,13.6,4.81,,,32.03,,2,8,8,0.2,6000,61,8,10,48,8,2.83,49,2ad,6000,Standard Deviation,Individual,,-0.125163143,0.011284722,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,54.4,13.6,4.81,,,32.03,,2,8,8,0.4,12000,119,8,10,44,12.4,4.38,49,2ad,12000,Standard Deviation,Individual,,-0.21217452,0.017740186,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,64,12.4,4.38,,,32.03,,2,8,8,0.1,3000,103,8,43,70.8,12.8,4.53,50,2ae,3000,Standard Deviation,Individual,,0.100975917,0.008778054,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Stress Response/Defense,GST Activity,Kidney,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,64,12.4,4.38,,,32.03,,2,8,8,0.2,6000,119,8,43,46.8,6.8,2.4,50,2ae,6000,Standard Deviation,Individual,,-0.31299988,0.007331363,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.029,0.0047,0.0017,,,32.26,,2,8,8,0.1,3000,8,8,3,0.048,0.015,0.0052,30,2af,3000,Standard Deviation,Individual,yes,-0.503905181,0.015490325,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.029,0.0047,0.0017,,,32.26,,2,8,8,0.2,6000,19,8,3,0.033,0.0031,0.0011,30,2af,6000,Standard Deviation,Individual,yes,-0.129211731,0.00438637,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.029,0.0047,0.0017,,,32.26,,2,8,8,0.4,12000,34,8,3,0.041,0.01,0.0036,30,2af,12000,Standard Deviation,Individual,yes,-0.346276237,0.010719344,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.056,0.0059,0.0021,,,32.26,,2,8,8,0.1,3000,38,8,15,0.054,0.0099,0.0035,31,2ag,3000,Standard Deviation,Individual,yes,0.036367644,0.005588905,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.056,0.0059,0.0021,,,32.26,,2,8,8,0.2,6000,94,8,15,0.036,0.0044,0.0016,31,2ag,6000,Standard Deviation,Individual,yes,0.441832752,0.0032548,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.049,0.013,0.0045,,,32.26,,2,8,8,0.1,3000,110,8,43,0.054,0.015,0.0053,32,2ah,3000,Standard Deviation,Individual,yes,-0.097163748,0.018443479,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.049,0.013,0.0045,,,32.26,,2,8,8,0.2,6000,270,8,43,0.1,0.087,0.031,32,2ah,6000,Standard Deviation,Individual,yes,-0.713349888,0.103410917,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.035,0.0042,0.0015,,,32.26,,2,8,8,0.1,3000,8,8,3,0.054,0.021,0.0074,33,2ai,3000,Standard Deviation,Individual,yes,-0.433635985,0.020704321,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.035,0.0042,0.0015,,,32.26,,2,8,8,0.2,6000,19,8,3,0.11,0.024,0.0085,33,2ai,6000,Standard Deviation,Individual,yes,-1.145132304,0.007750413,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.035,0.0042,0.0015,,,32.26,,2,8,8,0.4,12000,34,8,3,0.12,0.046,0.016,33,2ai,12000,Standard Deviation,Individual,yes,-1.232143681,0.020168056,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.054,0.018,0.0065,,,32.26,,2,8,8,0.1,3000,38,8,15,0.075,0.018,0.0065,34,2aj,3000,Standard Deviation,Individual,yes,-0.328504067,0.021088889,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.054,0.018,0.0065,,,32.26,,2,8,8,0.2,6000,94,8,15,0.082,0.026,0.0092,34,2aj,6000,Standard Deviation,Individual,yes,-0.417735201,0.026455813,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.044,0.0078,0.0028,,,32.26,,2,8,8,0.1,3000,110,8,43,0.055,0.02,0.007,35,2ak,3000,Standard Deviation,Individual,yes,-0.223143551,0.020457128,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.044,0.0078,0.0028,,,32.26,,2,8,8,0.2,6000,270,8,43,0.067,0.015,0.0052,35,2ak,6000,Standard Deviation,Individual,yes,-0.420502985,0.010193518,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.29,0.09,0.032,,,32.26,,2,8,8,0.1,3000,8,8,3,0.24,0.076,0.027,36,2al,3000,Standard Deviation,Individual,yes,0.189242,0.024573961,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.29,0.09,0.032,,,32.26,,2,8,8,0.2,6000,19,8,3,0.26,0.034,0.012,36,2al,6000,Standard Deviation,Individual,yes,0.109199292,0.014176813,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,3,0.29,0.09,0.032,,,32.26,,2,8,8,0.4,12000,34,8,3,0.23,0.091,0.032,36,2al,12000,Standard Deviation,Individual,yes,0.231801614,0.031606819,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.2,0.009,0.0032,,,32.26,,2,8,8,0.1,3000,38,8,15,0.14,0.013,0.0046,37,2am,3000,Standard Deviation,Individual,yes,0.356674944,0.001330931,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,15,0.2,0.009,0.0032,,,32.26,,2,8,8,0.2,6000,94,8,15,0.15,0.039,0.014,37,2am,6000,Standard Deviation,Individual,yes,0.287682072,0.008703125,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.14,0.04,0.014,,,32.26,,2,8,8,0.1,3000,110,8,43,0.18,0.054,0.019,38,2an,3000,Standard Deviation,Individual,yes,-0.251314428,0.021454082,Alves and Agusti (2021),
2,2021,Fish,Dicentrarchus labrax,Dicentrarchus labrax,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Kidney,27.5,UVB,,,32.26,,2,8,8,0,0,0,8,43,0.14,0.04,0.014,,,32.26,,2,8,8,0.2,6000,270,8,43,0.15,0.028,0.0099,38,2an,6000,Standard Deviation,Individual,yes,-0.068992871,0.014559637,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.029,0.0062,0.0022,,,32.03,,2,8,8,0.1,3000,24,8,10,0.021,0.0095,0.0033,51,2ao,3000,Standard Deviation,Individual,yes,0.322773392,0.031294502,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.029,0.0062,0.0022,,,32.03,,2,8,8,0.2,6000,61,8,10,0.03,0.00792,0.002800143,51,2ao,6000,Standard Deviation,Individual,yes,-0.033901552,0.014425436,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.029,0.0062,0.0022,,,32.03,,2,8,8,0.4,12000,119,8,10,0.029,0.0066,0.0023,51,2ao,12000,Standard Deviation,Individual,yes,0,0.012187872,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,0.032,0.0016,0.00057,,,32.03,,2,8,8,0.1,3000,103,8,43,0.021,0.0042,0.0015,52,2ap,3000,Standard Deviation,Individual,yes,0.421213465,0.0053125,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Liver,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,43,0.032,0.0016,0.00057,,,32.03,,2,8,8,0.2,6000,119,8,43,0.029,0.00177,0.00063,52,2ap,6000,Standard Deviation,Individual,yes,0.098440073,0.000778151,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.037,0.002787,0,,,32.03,,2,8,8,0.1,3000,24,8,10,0.058,0.0016,0.00056,53,2aq,3000,Standard Deviation,Individual,yes,-0.449525098,0.000804344,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.037,0.002787,0,,,32.03,,2,8,8,0.2,6000,61,8,10,0.091,0.079,0.028,53,2aq,6000,Standard Deviation,Individual,yes,-0.899941594,0.094915837,Alves and Agusti (2021),
2,2021,Fish,Sparus aurata,Sparus aurata,Juvenile,Fish Farms (unspecified which species came from where; two farms indicated),Captive,Saudi Arabia ,,,Subtropical,Aquatic,Gene and Cellular Processes,Oxidative Damage,LPO Activity,Skin,27.5,UVB,,,32.03,,2,8,8,0,0,0,8,10,0.037,0.002787,0,,,32.03,,2,8,8,0.4,12000,119,8,10,0.14,0.038,0.013,53,2aq,12000,Standard Deviation,Individual,yes,-1.33072451,0.009918403,Alves and Agusti (2021),
